filename,label
surprised/im16.png,surprised
angry/im17.png,angry
disgusted/im17.png,disgusted
fearful/im17.png,fearful
happy/im17.png,happy
neutral/im17.png,neutral
sad/im17.png,sad
surprised/im17.png,surprised
angry/im18.png,angry
disgusted/im18.png,disgusted
fearful/im18.png,fearful
happy/im18.png,happy
neutral/im18.png,neutral
sad/im18.png,sad
surprised/im18.png,surprised
angry/im19.png,angry
disgusted/im19.png,disgusted
fearful/im19.png,fearful
happy/im19.png,happy
neutral/im19.png,neutral
sad/im19.png,sad
surprised/im19.png,surprised
angry/im20.png,angry
disgusted/im20.png,disgusted
fearful/im20.png,fearful
happy/im20.png,happy
neutral/im20.png,neutral
sad/im20.png,sad
surprised/im20.png,surprised
angry/im21.png,angry
disgusted/im21.png,disgusted
fearful/im21.png,fearful
happy/im21.png,happy
neutral/im21.png,neutral
sad/im21.png,sad
surprised/im21.png,surprised
angry/im22.png,angry
disgusted/im22.png,disgusted
fearful/im22.png,fearful
happy/im22.png,happy
neutral/im22.png,neutral
sad/im22.png,sad
surprised/im22.png,surprised
angry/im23.png,angry
disgusted/im23.png,disgusted
fearful/im23.png,fearful
happy/im23.png,happy
neutral/im23.png,neutral
sad/im23.png,sad
surprised/im23.png,surprised
angry/im24.png,angry
disgusted/im24.png,disgusted
fearful/im24.png,fearful
happy/im24.png,happy
neutral/im24.png,neutral
sad/im24.png,sad
surprised/im24.png,surprised
angry/im25.png,angry
disgusted/im25.png,disgusted
fearful/im25.png,fearful
happy/im25.png,happy
neutral/im25.png,neutral
sad/im25.png,sad
surprised/im25.png,surprised
angry/im26.png,angry
disgusted/im26.png,disgusted
fearful/im26.png,fearful
happy/im26.png,happy
neutral/im26.png,neutral
sad/im26.png,sad
surprised/im26.png,surprised
angry/im27.png,angry
disgusted/im27.png,disgusted
fearful/im27.png,fearful
happy/im27.png,happy
neutral/im27.png,neutral
sad/im27.png,sad
surprised/im27.png,surprised
angry/im28.png,angry
disgusted/im28.png,disgusted
fearful/im28.png,fearful
happy/im28.png,happy
neutral/im28.png,neutral
sad/im28.png,sad
surprised/im28.png,surprised
angry/im29.png,angry
disgusted/im29.png,disgusted
fearful/im29.png,fearful
happy/im29.png,happy
neutral/im29.png,neutral
sad/im29.png,sad
surprised/im29.png,surprised
angry/im30.png,angry
disgusted/im30.png,disgusted
fearful/im30.png,fearful
happy/im30.png,happy
neutral/im30.png,neutral
sad/im30.png,sad
surprised/im30.png,surprised
angry/im31.png,angry
disgusted/im31.png,disgusted
fearful/im31.png,fearful
happy/im31.png,happy
neutral/im31.png,neutral
sad/im31.png,sad
surprised/im31.png,surprised
angry/im32.png,angry
disgusted/im32.png,disgusted
fearful/im32.png,fearful
happy/im32.png,happy
neutral/im32.png,neutral
sad/im32.png,sad
surprised/im32.png,surprised
angry/im33.png,angry
disgusted/im33.png,disgusted
fearful/im33.png,fearful
happy/im33.png,happy
neutral/im33.png,neutral
sad/im33.png,sad
surprised/im33.png,surprised
angry/im34.png,angry
disgusted/im34.png,disgusted
fearful/im34.png,fearful
happy/im34.png,happy
neutral/im34.png,neutral
sad/im34.png,sad
surprised/im34.png,surprised
angry/im35.png,angry
disgusted/im35.png,disgusted
fearful/im35.png,fearful
happy/im35.png,happy
neutral/im35.png,neutral
sad/im35.png,sad
surprised/im35.png,surprised
angry/im36.png,angry
disgusted/im36.png,disgusted
fearful/im36.png,fearful
happy/im36.png,happy
neutral/im36.png,neutral
sad/im36.png,sad
surprised/im36.png,surprised
angry/im37.png,angry
disgusted/im37.png,disgusted
fearful/im37.png,fearful
happy/im37.png,happy
neutral/im37.png,neutral
sad/im37.png,sad
surprised/im37.png,surprised
angry/im38.png,angry
disgusted/im38.png,disgusted
fearful/im38.png,fearful
happy/im38.png,happy
neutral/im38.png,neutral
sad/im38.png,sad
surprised/im38.png,surprised
angry/im39.png,angry
disgusted/im39.png,disgusted
fearful/im39.png,fearful
happy/im39.png,happy
neutral/im39.png,neutral
sad/im39.png,sad
surprised/im39.png,surprised
angry/im40.png,angry
disgusted/im40.png,disgusted
fearful/im40.png,fearful
happy/im40.png,happy
neutral/im40.png,neutral
sad/im40.png,sad
surprised/im40.png,surprised
angry/im41.png,angry
disgusted/im41.png,disgusted
fearful/im41.png,fearful
happy/im41.png,happy
neutral/im41.png,neutral
sad/im41.png,sad
surprised/im41.png,surprised
angry/im42.png,angry
disgusted/im42.png,disgusted
fearful/im42.png,fearful
happy/im42.png,happy
neutral/im42.png,neutral
sad/im42.png,sad
surprised/im42.png,surprised
angry/im43.png,angry
disgusted/im43.png,disgusted
fearful/im43.png,fearful
happy/im43.png,happy
neutral/im43.png,neutral
sad/im43.png,sad
surprised/im43.png,surprised
angry/im44.png,angry
disgusted/im44.png,disgusted
fearful/im44.png,fearful
happy/im44.png,happy
neutral/im44.png,neutral
sad/im44.png,sad
surprised/im44.png,surprised
angry/im45.png,angry
disgusted/im45.png,disgusted
fearful/im45.png,fearful
happy/im45.png,happy
neutral/im45.png,neutral
sad/im45.png,sad
surprised/im45.png,surprised
angry/im46.png,angry
disgusted/im46.png,disgusted
fearful/im46.png,fearful
happy/im46.png,happy
neutral/im46.png,neutral
sad/im46.png,sad
surprised/im46.png,surprised
angry/im47.png,angry
disgusted/im47.png,disgusted
fearful/im47.png,fearful
happy/im47.png,happy
neutral/im47.png,neutral
sad/im47.png,sad
surprised/im47.png,surprised
angry/im48.png,angry
disgusted/im48.png,disgusted
fearful/im48.png,fearful
happy/im48.png,happy
neutral/im48.png,neutral
sad/im48.png,sad
surprised/im48.png,surprised
angry/im49.png,angry
disgusted/im49.png,disgusted
fearful/im49.png,fearful
happy/im49.png,happy
neutral/im49.png,neutral
sad/im49.png,sad
surprised/im49.png,surprised
angry/im50.png,angry
disgusted/im50.png,disgusted
fearful/im50.png,fearful
happy/im50.png,happy
neutral/im50.png,neutral
sad/im50.png,sad
surprised/im50.png,surprised
angry/im51.png,angry
disgusted/im51.png,disgusted
fearful/im51.png,fearful
happy/im51.png,happy
neutral/im51.png,neutral
sad/im51.png,sad
surprised/im51.png,surprised
angry/im52.png,angry
disgusted/im52.png,disgusted
fearful/im52.png,fearful
happy/im52.png,happy
neutral/im52.png,neutral
sad/im52.png,sad
surprised/im52.png,surprised
angry/im53.png,angry
disgusted/im53.png,disgusted
fearful/im53.png,fearful
happy/im53.png,happy
neutral/im53.png,neutral
sad/im53.png,sad
surprised/im53.png,surprised
angry/im54.png,angry
disgusted/im54.png,disgusted
fearful/im54.png,fearful
happy/im54.png,happy
neutral/im54.png,neutral
sad/im54.png,sad
surprised/im54.png,surprised
angry/im55.png,angry
disgusted/im55.png,disgusted
fearful/im55.png,fearful
happy/im55.png,happy
neutral/im55.png,neutral
sad/im55.png,sad
surprised/im55.png,surprised
angry/im56.png,angry
disgusted/im56.png,disgusted
fearful/im56.png,fearful
happy/im56.png,happy
neutral/im56.png,neutral
sad/im56.png,sad
surprised/im56.png,surprised
angry/im57.png,angry
disgusted/im57.png,disgusted
fearful/im57.png,fearful
happy/im57.png,happy
neutral/im57.png,neutral
sad/im57.png,sad
surprised/im57.png,surprised
angry/im58.png,angry
disgusted/im58.png,disgusted
fearful/im58.png,fearful
happy/im58.png,happy
neutral/im58.png,neutral
sad/im58.png,sad
surprised/im58.png,surprised
angry/im59.png,angry
disgusted/im59.png,disgusted
fearful/im59.png,fearful
happy/im59.png,happy
neutral/im59.png,neutral
sad/im59.png,sad
surprised/im59.png,surprised
angry/im60.png,angry
disgusted/im60.png,disgusted
fearful/im60.png,fearful
happy/im60.png,happy
neutral/im60.png,neutral
sad/im60.png,sad
surprised/im60.png,surprised
angry/im61.png,angry
disgusted/im61.png,disgusted
fearful/im61.png,fearful
happy/im61.png,happy
neutral/im61.png,neutral
sad/im61.png,sad
surprised/im61.png,surprised
angry/im62.png,angry
disgusted/im62.png,disgusted
fearful/im62.png,fearful
happy/im62.png,happy
neutral/im62.png,neutral
sad/im62.png,sad
surprised/im62.png,surprised
angry/im63.png,angry
disgusted/im63.png,disgusted
fearful/im63.png,fearful
happy/im63.png,happy
neutral/im63.png,neutral
sad/im63.png,sad
surprised/im63.png,surprised
angry/im64.png,angry
disgusted/im64.png,disgusted
fearful/im64.png,fearful
happy/im64.png,happy
neutral/im64.png,neutral
sad/im64.png,sad
surprised/im64.png,surprised
angry/im65.png,angry
disgusted/im65.png,disgusted
fearful/im65.png,fearful
happy/im65.png,happy
neutral/im65.png,neutral
sad/im65.png,sad
surprised/im65.png,surprised
angry/im66.png,angry
disgusted/im66.png,disgusted
fearful/im66.png,fearful
happy/im66.png,happy
neutral/im66.png,neutral
sad/im66.png,sad
surprised/im66.png,surprised
angry/im67.png,angry
disgusted/im67.png,disgusted
fearful/im67.png,fearful
happy/im67.png,happy
neutral/im67.png,neutral
sad/im67.png,sad
surprised/im67.png,surprised
angry/im68.png,angry
disgusted/im68.png,disgusted
fearful/im68.png,fearful
happy/im68.png,happy
neutral/im68.png,neutral
sad/im68.png,sad
surprised/im68.png,surprised
angry/im69.png,angry
disgusted/im69.png,disgusted
fearful/im69.png,fearful
happy/im69.png,happy
neutral/im69.png,neutral
sad/im69.png,sad
surprised/im69.png,surprised
angry/im70.png,angry
disgusted/im70.png,disgusted
fearful/im70.png,fearful
happy/im70.png,happy
neutral/im70.png,neutral
sad/im70.png,sad
surprised/im70.png,surprised
angry/im71.png,angry
disgusted/im71.png,disgusted
fearful/im71.png,fearful
happy/im71.png,happy
neutral/im71.png,neutral
sad/im71.png,sad
surprised/im71.png,surprised
angry/im72.png,angry
disgusted/im72.png,disgusted
fearful/im72.png,fearful
happy/im72.png,happy
neutral/im72.png,neutral
sad/im72.png,sad
surprised/im72.png,surprised
angry/im73.png,angry
disgusted/im73.png,disgusted
fearful/im73.png,fearful
happy/im73.png,happy
neutral/im73.png,neutral
sad/im73.png,sad
surprised/im73.png,surprised
angry/im74.png,angry
disgusted/im74.png,disgusted
fearful/im74.png,fearful
happy/im74.png,happy
neutral/im74.png,neutral
sad/im74.png,sad
surprised/im74.png,surprised
angry/im75.png,angry
disgusted/im75.png,disgusted
fearful/im75.png,fearful
happy/im75.png,happy
neutral/im75.png,neutral
sad/im75.png,sad
surprised/im75.png,surprised
angry/im76.png,angry
disgusted/im76.png,disgusted
fearful/im76.png,fearful
happy/im76.png,happy
neutral/im76.png,neutral
sad/im76.png,sad
surprised/im76.png,surprised
angry/im77.png,angry
disgusted/im77.png,disgusted
fearful/im77.png,fearful
happy/im77.png,happy
neutral/im77.png,neutral
sad/im77.png,sad
surprised/im77.png,surprised
angry/im78.png,angry
disgusted/im78.png,disgusted
fearful/im78.png,fearful
happy/im78.png,happy
neutral/im78.png,neutral
sad/im78.png,sad
surprised/im78.png,surprised
angry/im79.png,angry
disgusted/im79.png,disgusted
fearful/im79.png,fearful
happy/im79.png,happy
neutral/im79.png,neutral
sad/im79.png,sad
surprised/im79.png,surprised
angry/im80.png,angry
disgusted/im80.png,disgusted
fearful/im80.png,fearful
happy/im80.png,happy
neutral/im80.png,neutral
sad/im80.png,sad
surprised/im80.png,surprised
angry/im81.png,angry
disgusted/im81.png,disgusted
fearful/im81.png,fearful
happy/im81.png,happy
neutral/im81.png,neutral
sad/im81.png,sad
surprised/im81.png,surprised
angry/im82.png,angry
disgusted/im82.png,disgusted
fearful/im82.png,fearful
happy/im82.png,happy
neutral/im82.png,neutral
sad/im82.png,sad
surprised/im82.png,surprised
angry/im83.png,angry
disgusted/im83.png,disgusted
fearful/im83.png,fearful
happy/im83.png,happy
neutral/im83.png,neutral
sad/im83.png,sad
surprised/im83.png,surprised
angry/im84.png,angry
disgusted/im84.png,disgusted
fearful/im84.png,fearful
happy/im84.png,happy
neutral/im84.png,neutral
sad/im84.png,sad
surprised/im84.png,surprised
angry/im85.png,angry
disgusted/im85.png,disgusted
fearful/im85.png,fearful
happy/im85.png,happy
neutral/im85.png,neutral
sad/im85.png,sad
surprised/im85.png,surprised
angry/im86.png,angry
disgusted/im86.png,disgusted
fearful/im86.png,fearful
happy/im86.png,happy
neutral/im86.png,neutral
sad/im86.png,sad
surprised/im86.png,surprised
angry/im87.png,angry
disgusted/im87.png,disgusted
fearful/im87.png,fearful
happy/im87.png,happy
neutral/im87.png,neutral
sad/im87.png,sad
surprised/im87.png,surprised
angry/im88.png,angry
disgusted/im88.png,disgusted
fearful/im88.png,fearful
happy/im88.png,happy
neutral/im88.png,neutral
sad/im88.png,sad
surprised/im88.png,surprised
angry/im89.png,angry
disgusted/im89.png,disgusted
fearful/im89.png,fearful
happy/im89.png,happy
neutral/im89.png,neutral
sad/im89.png,sad
surprised/im89.png,surprised
angry/im90.png,angry
disgusted/im90.png,disgusted
fearful/im90.png,fearful
happy/im90.png,happy
neutral/im90.png,neutral
sad/im90.png,sad
surprised/im90.png,surprised
angry/im91.png,angry
disgusted/im91.png,disgusted
fearful/im91.png,fearful
happy/im91.png,happy
neutral/im91.png,neutral
sad/im91.png,sad
surprised/im91.png,surprised
angry/im92.png,angry
disgusted/im92.png,disgusted
fearful/im92.png,fearful
happy/im92.png,happy
neutral/im92.png,neutral
sad/im92.png,sad
surprised/im92.png,surprised
angry/im93.png,angry
disgusted/im93.png,disgusted
fearful/im93.png,fearful
happy/im93.png,happy
neutral/im93.png,neutral
sad/im93.png,sad
surprised/im93.png,surprised
angry/im94.png,angry
disgusted/im94.png,disgusted
fearful/im94.png,fearful
happy/im94.png,happy
neutral/im94.png,neutral
sad/im94.png,sad
surprised/im94.png,surprised
angry/im95.png,angry
disgusted/im95.png,disgusted
fearful/im95.png,fearful
happy/im95.png,happy
neutral/im95.png,neutral
sad/im95.png,sad
surprised/im95.png,surprised
angry/im96.png,angry
disgusted/im96.png,disgusted
fearful/im96.png,fearful
happy/im96.png,happy
neutral/im96.png,neutral
sad/im96.png,sad
surprised/im96.png,surprised
angry/im97.png,angry
disgusted/im97.png,disgusted
fearful/im97.png,fearful
happy/im97.png,happy
neutral/im97.png,neutral
sad/im97.png,sad
surprised/im97.png,surprised
angry/im98.png,angry
disgusted/im98.png,disgusted
fearful/im98.png,fearful
happy/im98.png,happy
neutral/im98.png,neutral
sad/im98.png,sad
surprised/im98.png,surprised
angry/im99.png,angry
disgusted/im99.png,disgusted
fearful/im99.png,fearful
happy/im99.png,happy
neutral/im99.png,neutral
sad/im99.png,sad
surprised/im99.png,surprised
angry/im100.png,angry
disgusted/im100.png,disgusted
fearful/im100.png,fearful
happy/im100.png,happy
neutral/im100.png,neutral
sad/im100.png,sad
surprised/im100.png,surprised
angry/im101.png,angry
disgusted/im101.png,disgusted
fearful/im101.png,fearful
happy/im101.png,happy
neutral/im101.png,neutral
sad/im101.png,sad
surprised/im101.png,surprised
angry/im102.png,angry
disgusted/im102.png,disgusted
fearful/im102.png,fearful
happy/im102.png,happy
neutral/im102.png,neutral
sad/im102.png,sad
surprised/im102.png,surprised
angry/im103.png,angry
disgusted/im103.png,disgusted
fearful/im103.png,fearful
happy/im103.png,happy
neutral/im103.png,neutral
sad/im103.png,sad
surprised/im103.png,surprised
angry/im104.png,angry
disgusted/im104.png,disgusted
fearful/im104.png,fearful
happy/im104.png,happy
neutral/im104.png,neutral
sad/im104.png,sad
surprised/im104.png,surprised
angry/im105.png,angry
disgusted/im105.png,disgusted
fearful/im105.png,fearful
happy/im105.png,happy
neutral/im105.png,neutral
sad/im105.png,sad
surprised/im105.png,surprised
angry/im106.png,angry
disgusted/im106.png,disgusted
fearful/im106.png,fearful
happy/im106.png,happy
neutral/im106.png,neutral
sad/im106.png,sad
surprised/im106.png,surprised
angry/im107.png,angry
disgusted/im107.png,disgusted
fearful/im107.png,fearful
happy/im107.png,happy
neutral/im107.png,neutral
sad/im107.png,sad
surprised/im107.png,surprised
angry/im108.png,angry
disgusted/im108.png,disgusted
fearful/im108.png,fearful
happy/im108.png,happy
neutral/im108.png,neutral
sad/im108.png,sad
surprised/im108.png,surprised
angry/im109.png,angry
disgusted/im109.png,disgusted
fearful/im109.png,fearful
happy/im109.png,happy
neutral/im109.png,neutral
sad/im109.png,sad
surprised/im109.png,surprised
angry/im110.png,angry
disgusted/im110.png,disgusted
fearful/im110.png,fearful
happy/im110.png,happy
neutral/im110.png,neutral
sad/im110.png,sad
surprised/im110.png,surprised
angry/im111.png,angry
fearful/im111.png,fearful
happy/im111.png,happy
neutral/im111.png,neutral
sad/im111.png,sad
surprised/im111.png,surprised
angry/im112.png,angry
fearful/im112.png,fearful
happy/im112.png,happy
neutral/im112.png,neutral
sad/im112.png,sad
surprised/im112.png,surprised
angry/im113.png,angry
fearful/im113.png,fearful
happy/im113.png,happy
neutral/im113.png,neutral
sad/im113.png,sad
surprised/im113.png,surprised
angry/im114.png,angry
fearful/im114.png,fearful
happy/im114.png,happy
neutral/im114.png,neutral
sad/im114.png,sad
surprised/im114.png,surprised
angry/im115.png,angry
fearful/im115.png,fearful
happy/im115.png,happy
neutral/im115.png,neutral
sad/im115.png,sad
surprised/im115.png,surprised
angry/im116.png,angry
fearful/im116.png,fearful
happy/im116.png,happy
neutral/im116.png,neutral
sad/im116.png,sad
surprised/im116.png,surprised
angry/im117.png,angry
fearful/im117.png,fearful
happy/im117.png,happy
neutral/im117.png,neutral
sad/im117.png,sad
surprised/im117.png,surprised
angry/im118.png,angry
fearful/im118.png,fearful
happy/im118.png,happy
neutral/im118.png,neutral
sad/im118.png,sad
surprised/im118.png,surprised
angry/im119.png,angry
fearful/im119.png,fearful
happy/im119.png,happy
neutral/im119.png,neutral
sad/im119.png,sad
surprised/im119.png,surprised
angry/im120.png,angry
fearful/im120.png,fearful
happy/im120.png,happy
neutral/im120.png,neutral
sad/im120.png,sad
surprised/im120.png,surprised
angry/im121.png,angry
fearful/im121.png,fearful
happy/im121.png,happy
neutral/im121.png,neutral
sad/im121.png,sad
surprised/im121.png,surprised
angry/im122.png,angry
fearful/im122.png,fearful
happy/im122.png,happy
neutral/im122.png,neutral
sad/im122.png,sad
surprised/im122.png,surprised
angry/im123.png,angry
fearful/im123.png,fearful
happy/im123.png,happy
neutral/im123.png,neutral
sad/im123.png,sad
surprised/im123.png,surprised
angry/im124.png,angry
fearful/im124.png,fearful
happy/im124.png,happy
neutral/im124.png,neutral
sad/im124.png,sad
surprised/im124.png,surprised
angry/im125.png,angry
fearful/im125.png,fearful
happy/im125.png,happy
neutral/im125.png,neutral
sad/im125.png,sad
surprised/im125.png,surprised
angry/im126.png,angry
fearful/im126.png,fearful
happy/im126.png,happy
neutral/im126.png,neutral
sad/im126.png,sad
surprised/im126.png,surprised
angry/im127.png,angry
fearful/im127.png,fearful
happy/im127.png,happy
neutral/im127.png,neutral
sad/im127.png,sad
surprised/im127.png,surprised
angry/im128.png,angry
fearful/im128.png,fearful
happy/im128.png,happy
neutral/im128.png,neutral
sad/im128.png,sad
surprised/im128.png,surprised
angry/im129.png,angry
fearful/im129.png,fearful
happy/im129.png,happy
neutral/im129.png,neutral
sad/im129.png,sad
surprised/im129.png,surprised
angry/im130.png,angry
fearful/im130.png,fearful
happy/im130.png,happy
neutral/im130.png,neutral
sad/im130.png,sad
surprised/im130.png,surprised
angry/im131.png,angry
fearful/im131.png,fearful
happy/im131.png,happy
neutral/im131.png,neutral
sad/im131.png,sad
surprised/im131.png,surprised
angry/im132.png,angry
fearful/im132.png,fearful
happy/im132.png,happy
neutral/im132.png,neutral
sad/im132.png,sad
surprised/im132.png,surprised
angry/im133.png,angry
fearful/im133.png,fearful
happy/im133.png,happy
neutral/im133.png,neutral
sad/im133.png,sad
surprised/im133.png,surprised
angry/im134.png,angry
fearful/im134.png,fearful
happy/im134.png,happy
neutral/im134.png,neutral
sad/im134.png,sad
surprised/im134.png,surprised
angry/im135.png,angry
fearful/im135.png,fearful
happy/im135.png,happy
neutral/im135.png,neutral
sad/im135.png,sad
surprised/im135.png,surprised
angry/im136.png,angry
fearful/im136.png,fearful
happy/im136.png,happy
neutral/im136.png,neutral
sad/im136.png,sad
surprised/im136.png,surprised
angry/im137.png,angry
fearful/im137.png,fearful
happy/im137.png,happy
neutral/im137.png,neutral
sad/im137.png,sad
surprised/im137.png,surprised
angry/im138.png,angry
fearful/im138.png,fearful
happy/im138.png,happy
neutral/im138.png,neutral
sad/im138.png,sad
surprised/im138.png,surprised
angry/im139.png,angry
fearful/im139.png,fearful
happy/im139.png,happy
neutral/im139.png,neutral
sad/im139.png,sad
surprised/im139.png,surprised
angry/im140.png,angry
fearful/im140.png,fearful
happy/im140.png,happy
neutral/im140.png,neutral
sad/im140.png,sad
surprised/im140.png,surprised
angry/im141.png,angry
fearful/im141.png,fearful
happy/im141.png,happy
neutral/im141.png,neutral
sad/im141.png,sad
surprised/im141.png,surprised
angry/im142.png,angry
fearful/im142.png,fearful
happy/im142.png,happy
neutral/im142.png,neutral
sad/im142.png,sad
surprised/im142.png,surprised
angry/im143.png,angry
fearful/im143.png,fearful
happy/im143.png,happy
neutral/im143.png,neutral
sad/im143.png,sad
surprised/im143.png,surprised
angry/im144.png,angry
fearful/im144.png,fearful
happy/im144.png,happy
neutral/im144.png,neutral
sad/im144.png,sad
surprised/im144.png,surprised
angry/im145.png,angry
fearful/im145.png,fearful
happy/im145.png,happy
neutral/im145.png,neutral
sad/im145.png,sad
surprised/im145.png,surprised
angry/im146.png,angry
fearful/im146.png,fearful
happy/im146.png,happy
neutral/im146.png,neutral
sad/im146.png,sad
surprised/im146.png,surprised
angry/im147.png,angry
fearful/im147.png,fearful
happy/im147.png,happy
neutral/im147.png,neutral
sad/im147.png,sad
surprised/im147.png,surprised
angry/im148.png,angry
fearful/im148.png,fearful
happy/im148.png,happy
neutral/im148.png,neutral
sad/im148.png,sad
surprised/im148.png,surprised
angry/im149.png,angry
fearful/im149.png,fearful
happy/im149.png,happy
neutral/im149.png,neutral
sad/im149.png,sad
surprised/im149.png,surprised
angry/im150.png,angry
fearful/im150.png,fearful
happy/im150.png,happy
neutral/im150.png,neutral
sad/im150.png,sad
surprised/im150.png,surprised
angry/im151.png,angry
fearful/im151.png,fearful
happy/im151.png,happy
neutral/im151.png,neutral
sad/im151.png,sad
surprised/im151.png,surprised
angry/im152.png,angry
fearful/im152.png,fearful
happy/im152.png,happy
neutral/im152.png,neutral
sad/im152.png,sad
surprised/im152.png,surprised
angry/im153.png,angry
fearful/im153.png,fearful
happy/im153.png,happy
neutral/im153.png,neutral
sad/im153.png,sad
surprised/im153.png,surprised
angry/im154.png,angry
fearful/im154.png,fearful
happy/im154.png,happy
neutral/im154.png,neutral
sad/im154.png,sad
surprised/im154.png,surprised
angry/im155.png,angry
fearful/im155.png,fearful
happy/im155.png,happy
neutral/im155.png,neutral
sad/im155.png,sad
surprised/im155.png,surprised
angry/im156.png,angry
fearful/im156.png,fearful
happy/im156.png,happy
neutral/im156.png,neutral
sad/im156.png,sad
surprised/im156.png,surprised
angry/im157.png,angry
fearful/im157.png,fearful
happy/im157.png,happy
neutral/im157.png,neutral
sad/im157.png,sad
surprised/im157.png,surprised
angry/im158.png,angry
fearful/im158.png,fearful
happy/im158.png,happy
neutral/im158.png,neutral
sad/im158.png,sad
surprised/im158.png,surprised
angry/im159.png,angry
fearful/im159.png,fearful
happy/im159.png,happy
neutral/im159.png,neutral
sad/im159.png,sad
surprised/im159.png,surprised
angry/im160.png,angry
fearful/im160.png,fearful
happy/im160.png,happy
neutral/im160.png,neutral
sad/im160.png,sad
surprised/im160.png,surprised
angry/im161.png,angry
fearful/im161.png,fearful
happy/im161.png,happy
neutral/im161.png,neutral
sad/im161.png,sad
surprised/im161.png,surprised
angry/im162.png,angry
fearful/im162.png,fearful
happy/im162.png,happy
neutral/im162.png,neutral
sad/im162.png,sad
surprised/im162.png,surprised
angry/im163.png,angry
fearful/im163.png,fearful
happy/im163.png,happy
neutral/im163.png,neutral
sad/im163.png,sad
surprised/im163.png,surprised
angry/im164.png,angry
fearful/im164.png,fearful
happy/im164.png,happy
neutral/im164.png,neutral
sad/im164.png,sad
surprised/im164.png,surprised
angry/im165.png,angry
fearful/im165.png,fearful
happy/im165.png,happy
neutral/im165.png,neutral
sad/im165.png,sad
surprised/im165.png,surprised
angry/im166.png,angry
fearful/im166.png,fearful
happy/im166.png,happy
neutral/im166.png,neutral
sad/im166.png,sad
surprised/im166.png,surprised
angry/im167.png,angry
fearful/im167.png,fearful
happy/im167.png,happy
neutral/im167.png,neutral
sad/im167.png,sad
surprised/im167.png,surprised
angry/im168.png,angry
fearful/im168.png,fearful
happy/im168.png,happy
neutral/im168.png,neutral
sad/im168.png,sad
surprised/im168.png,surprised
angry/im169.png,angry
fearful/im169.png,fearful
happy/im169.png,happy
neutral/im169.png,neutral
sad/im169.png,sad
surprised/im169.png,surprised
angry/im170.png,angry
fearful/im170.png,fearful
happy/im170.png,happy
neutral/im170.png,neutral
sad/im170.png,sad
surprised/im170.png,surprised
angry/im171.png,angry
